a	a	a
dohoda	dohody	do @@hod @@y
dohodnout	Dohodli	do @@hod @@l @@i
dohodnout	dohodli	do @@hod @@l @@i
dohodnout	dohodnout	do @@hod @@nou @@t
dohovořit	Dohovoříme	do @@hovoř @@í @@me
dojem	dojem	do @@jem
dojem	dojmy	do @@jm @@y
dojet	dojeli	do @@je @@l @@i
dojít	Došlo	do @@š @@l @@o
dojít	dojde	do @@jd @@e
dojít	dojít	do @@jí @@t
dojít	došlo	do @@š @@l @@o
dojít	nedojde	ne @@do @@jd @@e
dojít	nedošlo	ne @@do @@š @@l @@o
dokazovat	Dokazuje	do @@kaz @@uje
dokazovat	dokazovat	do @@kaz @@ova @@t
doklad	doklad	do @@klad
doklad	dokladu	do @@klad @@u
doklad	doklady	do @@klad @@y
doklad	dokladů	do @@klad @@ů
dokonale	dokonale	do @@kon @@a @@l @@e
dokonalost	dokonalosti	do @@kon @@a @@l @@ost @@i
dokonalý	dokonalé	do @@kon @@a @@l @@é
dokonce	Dokonce	do @@konc @@e
dokonce	dokonce	do @@konc @@e
dokončení	dokončení	do @@konč @@en @@í
dokoupit	dokoupit	do @@koup @@i @@t
dokud	Dokud	do @@k @@ud
dokument	DOKUMENTŮ	doku @@ment @@ů
dokument	dokument	dokument
dokument	dokumentu	dokument @@u
dokument	dokumenty	dokument @@y
dokument	dokumentů	doku @@ment @@ů
dokázaný	dokázáno	do @@káz @@á @@n @@o
dokázat	Dokáží	do @@káž @@í
dokázat	dokázal	do @@káz @@a @@l
dokázat	dokázali	do @@káz @@a @@l @@i
dokázat	dokázaly	do @@káz @@a @@l @@y
dokázat	dokázat	do @@káz @@a @@t
dokázat	dokáže	do @@káž @@e
dokázat	dokáží	do @@káž @@í
dolar	dolar	dolar
dolar	dolaru	dolar @@u
dolar	dolarů	dolar @@ů
doležal	Doležal	do @@lež @@a @@l
doma	doma	dom @@a
domek	domek	dom @@ek
domek	domku	dom @@k @@u
domek	domků	dom @@k @@ů
dominantní	dominantním	domin @@ant @@n @@ím
dominový	dominového	domin @@ov @@ého
dominový	dominový	domin @@ov @@ý
domluvit	Domluvit	do @@mluv @@i @@t
domluvit	domluvit	do @@mluv @@i @@t
domluvit	domluví	do @@mluv @@í
domnívat	Domníváte	do @@mn @@í @@v @@á @@te
domnívat	Nedomnívám	ne @@do @@mn @@í @@v @@á @@m
domnívat	domnívat	do @@mn @@í @@v @@a @@t
domnívat	domnívám	do @@mn @@í @@v @@á @@m
domácnost	Domácnosti	dom @@ác @@n @@ost @@i
domácnost	domácnosti	dom @@ác @@n @@ost @@i
domácí	Domácí	dom @@á @@c @@í
domácí	domácí	dom @@á @@c @@í
domácí	domácích	dom @@á @@c @@ích
domácí	domácím	dom @@á @@c @@ím
domáhat	domáhat	do @@máh @@a @@t
domů	domů	dom @@ů
dopadnout	dopadla	do @@pad @@l @@a
dopadnout	dopadlo	do @@pad @@l @@o
dopis	DOPIS	do @@pis
dopis	DOPISY	do @@pis @@y
dopis	dopis	do @@pis
dopis	dopisu	do @@pis @@u
dopis	dopisy	do @@pis @@y
dopisovatel	dopisovatel	do @@pis @@ova @@tel
doplnit	doplnil	do @@pln @@i @@l
doplnění	Doplnění	do @@pln @@ěn @@í
doplněný	doplněny	do @@pln @@ěn @@y
doplňovat	doplňují	do @@plň @@uj @@í
doporučení	doporučení	do @@po @@ruč @@en @@í
doporučený	doporučený	do @@po @@ruč @@en @@ý
doporučit	doporučil	do @@po @@ruč @@i @@l
doporučit	doporučili	do @@po @@ruč @@i @@l @@i
doporučit	doporučit	do @@po @@ruč @@i @@t
doporučit	doporučíme	do @@po @@ruč @@í @@me
doposud	Doposud	do @@po @@s @@ud
doposud	doposud	do @@po @@s @@ud
doprava	Doprava	do @@prav @@a
doprava	doprava	do @@prav @@a
doprava	dopravu	do @@prav @@u
dopravce	dopravcům	do @@prav @@c @@ům
dopravní	dopravní	do @@prav @@ní
dopravovat	dopravovat	do @@prav @@ova @@t
doprovod	doprovod	do @@pro @@vod
doprovodný	doprovodné	do @@pro @@vod @@n @@é
doprovodný	doprovodným	do @@pro @@vod @@n @@ým
doprovázet	doprovází	do @@pro @@váz @@í
dopustit	dopustili	do @@pust @@i @@l @@i
dopátrávat	dopátrávat	do @@pátr @@á @@v @@a @@t
dopředu	dopředu	do @@před @@u
dopřát	dopřát	do @@přá @@t
doručení	doručení	do @@ruč @@en @@í
doručit	doručit	do @@ruč @@i @@t
dosahovat	dosahovat	do @@sah @@ova @@t
dosahovat	dosahuje	do @@sah @@uje
dosahovat	nedosahují	ne @@do @@sah @@uj @@í
dosavadní	dosavadní	do @@s @@av @@ad @@n @@í
dosavadní	dosavadním	do @@savad @@n @@ím
dosažení	dosažení	do @@saž @@en @@í
doslova	doslova	do @@slov @@a
dost	Dost	dost
dost	Dosti	dost @@i
dost	dost	dost
dost	dosti	dost @@i
dostat	Dostaneš	do @@sta @@n @@e @@š
dostat	dostal	do @@sta @@l
dostat	dostala	do @@sta @@l @@a
dostat	dostali	do @@sta @@l @@i
dostat	dostane	do @@sta @@ne
dostat	dostaneme	do @@sta @@n @@e @@me
dostat	dostaneme	do @@sta @@ne @@me
dostat	dostanete	do @@sta @@ne @@te
dostat	dostanou	do @@sta @@n @@ou
dostat	dostanu	do @@sta @@n @@u
dostat	dostat	do @@sta @@t
dostat	nedostal	ne @@do @@sta @@l
dostat	nedostanou	ne @@do @@sta @@n @@ou
dostat	nedostanou	ne @@do @@stan @@ou
dostatek	dostatek	do @@sta @@t @@ek
dostatečný	dostatečnou	do @@sta @@t @@eč @@n @@ou
dostatečný	dostatečná	do @@sta @@t @@eč @@n @@á
dostatečný	dostatečný	do @@sta @@t @@eč @@n @@ý
dostatečný	dostatečných	do @@sta @@t @@eč @@n @@ých
dostatečně	dostatečně	do @@sta @@t @@eč @@n @@ě
dostupný	dostupném	do @@stup @@n @@ém
dostání	dostání	do @@stá @@n @@í
dostát	dostojíte	do @@stoj @@í @@te
dostávat	dostávají	do @@stá @@v @@aj @@í
dostávat	dostával	do @@st @@á @@v @@a @@l
dostávat	dostávat	do @@stá @@v @@a @@t
dostávat	dostává	do @@stá @@v @@á
dostávat	dostáváme	do @@stá @@v @@á @@me
dosud	Dosud	do @@s @@ud
dosud	dosud	do @@s @@ud
dosáhnout	dosáhla	do @@sáh @@l @@a
dosáhnout	dosáhly	do @@sáh @@l @@y
dosáhnout	dosáhnout	do @@sáh @@nou @@t
dotaz	Dotazem	do @@taz @@em
dotaz	dotaz	do @@taz
dotaz	dotazy	do @@taz @@y
dotazník	dotazník	do @@taz @@ník
dotazovaný	dotazován	do @@taz @@ová @@n
dotovat	dotovat	dot @@ova @@t
dotyčný	Dotyčný	do @@tyč @@n @@ý
dotyčný	dotyčné	do @@tyč @@n @@é
dotyčný	dotyčný	do @@tyč @@n @@ý
doufat	Doufám	douf @@á @@m
doufat	doufám	douf @@á @@m
dovednost	dovednosti	do @@ved @@n @@ost @@i
dovezený	dovezený	do @@vez @@en @@ý
dovnitř	dovnitř	do @@v @@nitř
dovolat	dovolat	do @@vol @@a @@t
dovolat	nedovoláte	ne @@do @@vol @@á @@te
dovolená	dovolená	do @@vol @@en @@á
dovolená	dovolené	do @@vol @@en @@é
dovolit	dovolit	do @@vol @@i @@t
dovolit	dovolí	do @@vol @@í
dovolovat	dovoluje	do @@vol @@uje
dovolovat	nedovolují	ne @@do @@vol @@uj @@í
dovoz	dovoz	do @@voz
dovoz	dovozem	do @@voz @@em
dovoz	dovozu	do @@voz @@u
dovozce	dovozců	do @@voz @@c @@ů
dovážený	Dovážená	do @@váž @@e @@n @@á
dovídat	dovídáme	do @@víd @@á @@me
dovědět	dovíme	do @@v @@í @@me
dovědět	dověděli	do @@věd @@ě @@l @@i
dovědět	dovědět	do @@věd @@ě @@t
doznívání	doznívání	do @@zn @@í @@v @@á @@n @@í
dozorčí	dozorčí	do @@zor @@č @@í
dozvědět	dozvěděl	do @@z @@věd @@ě @@l
dozvědět	dozvěděla	do @@z @@věd @@ě @@l @@a
dočíst	dočtete	do @@čt @@e @@te
dožití	dožití	do @@ži @@t @@í
drahý	Drahá	drah @@á
drahý	drahá	drah @@á
drahý	drahé	drah @@é
drahý	drahý	drah @@ý
drahý	drahých	drah @@ých
drahý	drazí	draz @@í
drahý	dražší	draž @@š @@í
drahý	nejdražší	nej @@draž @@š @@í
drastický	drastičtější	drastič @@t @@ějš @@í
dražit	dražit	draž @@i @@t
dreiheus	Dreiheus	drei @@heus
drobný	drobného	drob @@n @@é @@ho
drobný	drobného	drob @@n @@ého
drobný	drobných	drob @@n @@ých
drobný	drobnými	drob @@n @@ými
drobný	drobnější	drob @@n @@ějš @@í
druh	druh	druh
druh	druhu	druh @@u
druh	druhy	druh @@y
druholigový	druholigové	druh @@o @@lig @@ov @@é
druhořadý	druhořadý	druh @@o @@řad @@ý
druhý	DRUHÁ	druh @@á
druhý	DRUHÉ	druh @@é
druhý	Druhou	druh @@ou
druhý	Druhý	druh @@ý
druhý	Druhým	druh @@ým
druhý	druhou	druh @@ou
druhý	druhé	druh @@é
druhý	druhého	druh @@ého
druhý	druhém	druh @@é @@m
druhý	druhý	druh @@ý
druhý	druhých	druh @@ých
dráha	dráhy	dráh @@y
dráha	dráze	dráz @@e
držení	držení	drž @@e @@n @@í
držet	držet	drž @@e @@t
držet	drží	drž @@í
duben	duben	duben
duben	dubna	dubn @@a
duch	duch	duch
duch	ducha	duch @@a
duchovní	duchovní	duch @@ovn @@í
duše	duše	duš @@e
duševní	duševní	duš @@ev @@n @@í
duševní	duševního	duš @@ev @@n @@ího
dva	DVĚ	dv @@ě
dva	Dva	dv @@a
dva	dva	dv @@a
dva	dvou	dv @@ou
dva	dvě	dv @@ě
dva	dvěma	dv @@ěma
dvacet	dvacet	dv @@a @@cet
dvacet	dvaceti	dv @@a @@cet @@i
dvacátý	dvacátých	dv @@a @@cát @@ých
dvakrát	dvakrát	dv @@a @@krát
dvanáct	dvanáct	dv @@a @@náct
dvanáct	dvanácti	dv @@a @@náct @@i
dveře	dveře	dveř @@e
dveře	dveří	dveř @@í
dvojice	dvojice	dv @@oj @@ic @@e
dvojnásob	dvojnásob	dv @@oj @@ná @@sob
dvojnásobek	dvojnásobek	dv @@oj @@ná @@sob @@ek
dvojnásobek	dvojnásobkem	dv @@oj @@ná @@sob @@k @@em
dvojstrana	Dvoustranu	dv @@ou @@stran @@u
dvojstrana	dvoustraně	dv @@ou @@stran @@ě
dvojí	dvojí	dv @@oj @@í
dvoudenní	dvoudenní	dv @@ou @@den @@n @@í
dvouletý	dvouletém	dv @@ou @@let @@ém
dvouletý	dvouletý	dv @@ou @@let @@ý
dvouměsíční	dvouměsíční	dv @@ou @@měsíč @@n @@í
dvoutlačítkový	dvoutlačítkovou	dv @@ou @@tlač @@í @@tk @@ov @@ou
dvouřádkový	Dvouřádkový	dv @@ou @@řád @@k @@ov @@ý
dvořák	Dvořák	dvoř @@ák
dyba	Dyby	dyby
dynamický	dynamickém	dynam @@ic @@k @@ém
dálnice	Dálnice	dál @@nic @@e
dálnice	dálnice	dál @@nic @@e
dálnice	dálnici	dál @@nic @@i
dálniční	dálničního	dál @@nič @@n @@ího
dálný	Dálného	dál @@n @@ého
dánský	Dánský	dán @@sk @@ý
dát	Dali	d @@a @@l @@i
dát	Dalo	d @@a @@l @@o
dát	Dá	d @@á
dát	Dát	d @@á @@t
dát	Nedá	ne @@d @@á
dát	dal	d @@a @@l
dát	dala	d @@a @@l @@a
dát	dali	d @@a @@l @@i
dát	daly	d @@a @@l @@y
dát	dejme	d @@ej @@me
dát	dá	d @@á
dát	dáme	d @@á @@me
dát	dát	d @@á @@t
dát	dáte	d @@á @@te
dát	nedalo	ne @@d @@a @@l @@o
dát	nedá	ne @@d @@á
dávaný	dáváni	d @@á @@v @@á @@n @@i
dávat	Dávejte	d @@á @@v @@ej @@te
dávat	dávají	d @@á @@v @@aj @@í
dávat	dával	d @@á @@v @@a @@l
dávat	dávat	d @@á @@v @@a @@t
dávat	dává	d @@á @@v @@á
dávat	dávám	d @@á @@v @@á @@m
dávat	nedává	ne @@d @@á @@v @@á
dávat	nedáváme	ne @@d @@á @@v @@á @@me
dávno	dávno	dávn @@o
dávný	nedávná	ne @@dávn @@á
délka	Délka	dél @@k @@a
délka	délce	dél @@c @@e
délka	délku	dél @@k @@u
délka	délkách	dél @@k @@ách
déšť	dešti	dešt @@i
déšť	deště	dešt @@ě
díky	Díky	dík @@y
díky	díky	dík @@y
díl	díl	díl
díl	dílem	díl @@em
dílec	dílce	díl @@c @@e
dílenský	dílenského	díl @@en @@sk @@ého
dílna	dílny	díl @@n @@y
dílnička	dílničku	díl @@n @@ičk @@u
dílnička	dílničkách	díl @@n @@ičk @@ách
dílo	díla	díl @@a
dílo	děl	děl
dít	děje	děj @@e
dít	neděje	ne @@dě @@je
dítě	Dítě	dít @@ě
dítě	Děti	dět @@i
dítě	dítěti	dít @@ět @@i
dítě	dětí	dět @@í
dívat	dívají	dív @@aj @@í
dívat	dívat	dív @@a @@t
dívat	dívá	dív @@á
dívenka	dívenka	dív @@enk @@a
dívka	dívek	dív @@ek
dívka	dívky	dív @@k @@y
dýchat	dýchat	dých @@a @@t
děj	děj	děj
děj	dějů	děj @@ů
dějiny	Dějin	děj @@in
dějiny	dějiny	děj @@in @@y
dělat	Dělat	děl @@a @@t
dělat	dělají	děl @@aj @@í
dělat	dělala	děl @@a @@l @@a
dělat	dělali	děl @@a @@l @@i
dělat	dělat	děl @@a @@t
dělat	dělá	děl @@á
dělat	nedělají	ne @@děl @@aj @@í
dělení	dělení	děl @@en @@í
dělit	dělit	děl @@i @@t
dělit	dělí	děl @@í
dělnice	dělnice	děl @@nic @@e
dělnice	dělnici	děl @@nic @@i
dělník	dělníci	děl @@níc @@i
dělník	dělník	děl @@ník
dělník	dělníků	děl @@ník @@ů
dělník	dělníkům	děl @@ník @@ům
dění	dění	dě @@n @@í
dětský	dětské	dět @@sk @@é
děva	děva	děv @@a
dřevařský	dřevařské	dřev @@ař @@sk @@é
dřevo	dřeva	dřev @@a
dřevozpracující	dřevozpracující	dřev @@o @@z @@prac @@uj @@íc @@í
dřevěný	dřevěné	dřev @@ěn @@é
důchod	důchodem	dů @@chod @@em
důchodový	důchodovém	dů @@chod @@ov @@ém
důkaz	Důkazy	dů @@kaz @@y
důkaz	důkazů	dů @@kaz @@ů
důkladně	důkladně	dů @@klad @@n @@ě
důl	dolů	dol @@ů
důležitý	DŮLEŽITÉ	dů @@lež @@it @@é
důležitý	důležitou	dů @@lež @@it @@ou
důležitý	důležité	dů @@lež @@it @@é
důležitý	důležitý	dů @@lež @@it @@ý
důležitý	důležitější	dů @@lež @@it @@ějš @@í
důležitý	nejdůležitější	nej @@dů @@lež @@it @@ějš @@í
důležitý	nejdůležitějších	nej @@dů @@lež @@it @@ějš @@ích
důležitý	nejdůležitějším	nej @@dů @@lež @@it @@ějš @@ím
dům	Dům	dům
dům	domem	dom @@em
dům	domu	dom @@u
dům	domy	dom @@y
dům	domě	dom @@ě
dům	dům	dům
důraz	důraz	dů @@raz
důrazně	důrazněji	dů @@raz @@n @@ěj @@i
důsledek	důsledcích	dů @@sled @@c @@ích
důsledek	důsledky	dů @@sled @@k @@y
důsledně	důsledně	dů @@sled @@n @@ě
důvod	Důvod	dů @@vod
důvod	Důvodem	dů @@vod @@em
důvod	důvod	dů @@vod
důvod	důvodem	dů @@vod @@em
důvod	důvodu	dů @@vod @@u
důvod	důvody	dů @@vod @@y
důvod	důvodů	dů @@vod @@ů
důvěra	důvěru	dů @@věr @@u
důvěra	důvěry	dů @@věr @@y
důvěrný	Důvěrný	dů @@věr @@n @@ý
důvěrný	důvěrného	dů @@věr @@n @@ého
důvěrný	důvěrných	dů @@věr @@n @@ých
důvěryhodnost	důvěryhodnost	dů @@věr @@y @@hod @@n @@ost
džentlmenský	džentlmenskou	džentl @@men @@sk @@ou
econ	Econ	econ
efekt	efekt	efekt
efekt	efektu	efekt @@u
efektivní	efektivní	efekt @@iv @@n @@í
efektivní	nejefektivnější	nej @@efekt @@iv @@n @@ějš @@í
eger	Eger	eger
egypt	Egypt	egypt
ekologicky	ekologicky	eko @@log @@ick @@y
ekologický	ekologické	eko @@log @@ick @@é
ekologický	ekologických	eko @@log @@ick @@ých
ekologický	ekologickým	eko @@log @@ick @@ým
ekologie	Ekologie	eko @@log @@i @@e
ekonomicky	ekonomicky	eko @@nom @@ick @@y
ekonomický	Ekonomická	eko @@nom @@ic @@k @@á
ekonomický	Ekonomické	eko @@nom @@ick @@é
ekonomický	Ekonomický	eko @@nom @@ick @@ý
ekonomický	ekonomickou	eko @@nom @@ick @@ou
ekonomický	ekonomické	eko @@nom @@ick @@é
ekonomický	ekonomických	eko @@nom @@ick @@ých
ekonomický	ekonomickým	eko @@nom @@ick @@ým
ekonomika	ekonomika	eko @@nom @@ik @@a
ekonomika	ekonomikou	eko @@nom @@ik @@ou
ekonomika	ekonomiku	eko @@nom @@ik @@u
ekonomika	ekonomiky	eko @@nom @@ik @@y
ekotip	Ekotip	eko @@tip
el	El	el
electric	Electric	electr @@ic
elektrický	elektrickému	elektr @@ic @@k @@ému
elektronica	ELEKTRONICA	elektr @@o @@nic @@a
elektronický	elektronické	elektr @@on @@ic @@k @@é
elektronický	elektronických	elektr @@on @@ic @@k @@ých
elektronika	elektroniky	elektr @@on @@ik @@y
elektrotechnický	elektrotechnické	elektr @@o @@techn @@ic @@k @@é
elektřina	elektřinou	elektř @@in @@ou
eliminovat	eliminovat	e @@limin @@ova @@t
emise	emisí	emis @@í
emoce	emocí	emoc @@í
energetika	Energetika	energ @@et @@ik @@a
energie	energie	energ @@i @@e
energie	energii	energ @@i @@i
energie	energií	energ @@i @@í
epocha	epoše	epoš @@e
error	Error	error
eso	Eso	es @@o
estetický	estetickými	estet @@ic @@k @@ými
etapa	etapa	etap @@a
etiketa	etiketa	etiket @@a
europalliances	Europalliances	europ @@alliance @@s
eventuální	eventuálním	event @@uál @@n @@ím
evidence	evidenci	evid @@enc @@i
evropa	Evropu	evrop @@u
evropa	Evropy	evrop @@y
evropa	Evropě	evrop @@ě
evropský	Evropské	evrop @@sk @@é
evropský	evropské	evrop @@sk @@é
evropský	evropský	evrop @@sk @@ý
evropský	evropských	evrop @@sk @@ých
excel	Excel	excel
existence	existence	exist @@enc @@e
existence	existenci	exist @@enc @@i
existovat	existovala	exist @@ova @@l @@a
existovat	existuje	exist @@uje
existovat	existují	exist @@uj @@í
existovat	neexistovala	ne @@exist @@ova @@l @@a
existovat	neexistuje	ne @@exist @@uje
existující	existujícího	exist @@uj @@íc @@ího
expandovat	expandovat	ex @@pand @@ova @@t
expert	expert	expert
expert	experta	expert @@a
expert	experti	expert @@i
expert	experty	expert @@y
expert	expertů	expert @@ů
expo	Expo	ex @@po
exponát	exponáty	ex @@pon @@át @@y
export	exportu	ex @@port @@u
exportní	exportní	ex @@port @@n @@í
exportní	exportním	ex @@port @@n @@ím
expozice	expozice	ex @@poz @@ic @@e
extrémní	extrémní	extrémní
faksimile	faksimile	fak @@simil @@e
fakt	fakt	fakt
fakt	faktu	fakt @@u
fakt	faktů	fakt @@ů
faktum	fakta	fakt @@a
faktura	faktury	fakt @@ur @@y
fakulta	fakulta	fakult @@a
fakulta	fakultě	fakult @@ě
falešný	falešné	faleš @@n @@é
farmacie	farmacii	farmac @@i @@i
fax	FAX	fax
fax	Faxu	fax @@u
fax	fax	fax
fax	faxem	fax @@em
fax	faxu	fax @@u
fax	faxy	fax @@y
fax	faxů	fax @@ů
faximile	faximile	faximil @@e
faxovací	Faxovací	fax @@ova @@c @@í
faxovací	faxovacích	fax @@ova @@c @@ích
faxovací	faxovacího	fax @@ova @@c @@ího
faxovat	faxujte	fax @@uj @@te
faxový	faxové	fax @@ov @@é
faxový	faxového	fax @@ov @@ého
faxový	faxový	fax @@ov @@ý
faxový	faxových	fax @@ov @@ých
ferdinand	Ferdinand	ferdinand
film	Film	film
film	filmech	film @@ech
filmový	Filmový	film @@ov @@ý
filozofický	Filozofické	fil @@o @@zof @@ic @@k @@é
filozofický	Filozofické	filo @@zof @@ic @@k @@é
filozofie	filozofie	fil @@o @@zof @@i @@e
filozofie	filozofii	fil @@o @@zof @@i @@i
filozofie	filozofií	fil @@o @@zof @@i @@í
finance	finance	financ @@e
finance	financí	financ @@í
financovat	financuje	financ @@uje
financování	Financování	financ @@ová @@n @@í
financování	financování	financ @@ová @@n @@í
finančnictví	finančnictví	finanč @@n @@ic @@tv @@í
finanční	Finanční	finanč @@n @@í
finanční	Finančního	finanč @@n @@ího
finanční	finanční	finanč @@n @@í
finanční	finančních	finanč @@n @@ích
finanční	finančního	finanč @@n @@ího
finanční	finančnímu	finanč @@n @@ímu
finančně	finančně	finanč @@n @@ě
firemní	Firemní	firem @@n @@í
firemní	firemní	firem @@n @@í
firemní	firemních	firem @@n @@ích
fireš	Fireš	fireš
firma	FIRMA	firm @@a
firma	Firmy	firm @@y
firma	Firmě	firm @@ě
firma	firem	firem
firma	firma	firm @@a
firma	firmami	firm @@ami
firma	firmou	firm @@ou
firma	firmu	firm @@u
firma	firmy	firm @@y
firma	firmám	firm @@ám
firma	firmě	firm @@ě
fit	fit	fit
fitness	fitness	fit @@ness
florenský	florenského	floren @@sk @@ého
florenus	florenus	floren @@us
flow	flow	flow
fond	Fondem	fondem
fond	Fondu	fond @@u
fond	fond	fond
fond	fondem	fondem
fond	fondu	fond @@u
fond	fondy	fond @@y
fond	fondů	fond @@ů
for	FOR	for
ford	Forda	ford @@a
forint	Forint	forint
forint	forint	forint
forint	forintu	forint @@u
forint	forintů	forint @@ů
forma	Forma	form @@a
forma	Formy	form @@y
forma	forem	forem
forma	formou	form @@ou
forma	formy	form @@y
forma	formě	form @@ě
formule	formule	form @@ul @@e
formulovaný	formulována	form @@ul @@ová @@n @@a
formulovat	formulovat	form @@ul @@ova @@t
formální	neformálními	ne @@form @@ál @@n @@ími
formát	formát	form @@át
formát	formátu	form @@át @@u
formát	formáty	form @@át @@y
formát	formátů	form @@át @@ů
fosilie	fosilií	fosil @@i @@í
fotbal	Fotbal	fot @@bal
fotbalový	fotbalové	fot @@bal @@ov @@é
foto	Foto	fot @@o
foto	foto	fot @@o
fotografie	fotografie	foto @@graf @@i @@e
fotografie	fotografií	foto @@graf @@i @@í
foxpro	FoxPro	fox @@pro
francie	Francie	franci @@e
francie	Francii	franc @@i @@i
francouzský	francouzská	franc @@ouz @@sk @@á
francouzský	francouzského	franc @@ouz @@sk @@ého
františek	František	frant @@iš @@ek
frederick	Frederick	frederick
frekvence	frekvence	frekvenc @@e
frekvence	frekvencí	frekvenc @@í
frekventovaný	nejfrekventovanějších	nej @@frekvent @@ova @@n @@ějš @@ích
fryntová	Fryntová	frynt @@ov @@á
frühjahr	Frühjahr	früh @@jahr
ft	Ft	f @@t
fundovaný	fundovaným	fund @@ova @@n @@ým
fungovat	funguje	fung @@uje
fungování	fungování	fung @@ová @@n @@í
fungující	fungující	fung @@uj @@íc @@í
funkce	Funkci	funkc @@i
funkce	funkce	funkc @@e
funkce	funkcemi	funkc @@emi
funkce	funkci	funkc @@i
funkce	funkcí	funkc @@í
funkční	Funkční	funkč @@n @@í
funkční	funkční	funkč @@n @@í
fyzický	fyzické	fyzi @@c @@k @@é
fyzický	fyzickými	fyzi @@c @@k @@ými
fáze	fáze	fáz @@e
fólie	fólii	fóli @@i
galerie	Galerie	galer @@ie
galerie	galerie	galer @@ie
garantovat	garantovat	garant @@ova @@t
gastronomie	gastronomii	gastr @@o @@nom @@i @@i
gavlas	GAVLAS	gavlas
gebarowský	Gebarowský	gebarow @@sk @@ý
general	General	gener @@al
generál	generál	gener @@ál
generální	generální	generál @@n @@í
generální	generálního	generál @@n @@ího
generální	generálním	generál @@n @@ím
generální	generálními	generál @@n @@ími
george	George	george
gerald	Gerald	gerald
gerald	Geraldem	gerald @@em
gj`gigajoul	gigajoul	giga @@joul
gmbh	GmbH	g @@m @@b @@h
golf	GOLF	golf
golfový	golfového	golf @@ov @@ého
grada	Grada	grad @@a
graf	GRAF	graf
graf	graf	graf
graf	grafu	graf @@u
graf	grafy	graf @@y
grafický	grafických	graf @@ic @@k @@ých
gram	gramů	gram @@ů
gramy	Gramy	gram @@y
gramáž	gramáž	gram @@áž
greenwald	Greenwalda	green @@wald @@a
greenwald	Greenwaldem	green @@wald @@em
group	group	group
groš	grošů	groš @@ů
habrmanův	Habrmanova	habr @@man @@ov @@a
hacienda	HACIENDA	haciend @@a
hala	halu	hal @@u
halbich	Halbich	halb @@ich
haléř	haléřů	haléř @@ů
haló	Haló	haló
hana	Hana	han @@a
handwerk	HANDWERK	hand @@werk
hanobit	hanobit	han @@ob @@i @@t
haná	Haná	han @@á
heim	HEIM	heim
hektický	hektický	hektic @@k @@ý
helikar	Helikar	helikar
herbert	Herbert	herbert
herbst	HERBST	herbst
herec	herců	her @@c @@ů
herec	herec	her @@ec
heslo	heslem	hesl @@em
heslo	heslo	hesl @@o
hifax	HIFAX	hi @@fax
historický	historického	histor @@ick @@ého
historický	historických	histor @@ick @@ých
historie	historii	histor @@i @@i
hitachi	HITACHI	hitachi
